school,school_id,certExpirationDate,position,trainerOneFullName,trainerTwoFullName,employeeHash,observedDate
BRADWELL,609806,08/03/2022,School Security Officer,,,dd33838f4ff3df3635593e59875212ecc42c723dcb9940677e4ed890024e5b2d,2023-07-21
BRADWELL,609806,In Progress,Special Ed Classroom Assist,,,05d262e72c6ffd4d5ad464b5820d526686e67f8f911e0b99d636695ee15c872c,2023-07-21
BRADWELL,609806,06/29/2022,Senior Security Officer,,,9d008afc0b6b80a4bed0fdbb402786b9b92297563adf6dacee6dc3215a5cb869,2023-07-21
BRENNEMANN,610242,06/07/2023,Assistant Principal,,,bea42819bd732729d3049867214d093cc9f6470976e3b2cc5503766e9c9ce02c,2023-07-21
BRENNEMANN,610242,01/18/2023,School Culture Coordinator,,,a58c16c3528f008925370d4140fb11b3f552ac85f85cfb2cbff05ae9afb1ae57,2023-07-21
BRENNEMANN,610242,06/05/2023,Regular Teacher,,,733ee3bf54ed40d1db7dfc86eac5869fc378f868a2555eb17d30e869b75f1fa6,2023-07-21
BRENNEMANN,610242,05/31/2023,Special Education Teacher,,,9ad1c48984d19f2fcbcfe13603ee257f63cf09ba79726429d39c32e033583068,2023-07-21
BRENNEMANN,610242,06/20/2023,School Security Officer,,,31216e2d64fbf02950cc029e9ac1cb6a0a5c5f3e06a56d15b1a4223d170e36c0,2023-07-21
BRENTANO,609809,09/23/2022,School Security Officer,,,be9f7b65f895c5fc272e72dbf1f1d1d4c2de3d4170e56de9dc60e4806dabafa3,2023-07-21
BRENTANO,609809,In Progress,Special Education Teacher,,,344a5e61f0ea028ccc86587e8272724372a1c9acdfeb21b6349834052948a7b8,2023-07-21
BRENTANO,609809,In Progress,Principal,,,8715c831c6bd0f60775a5f0d94ca6ee0a49ddf64bc4259b64feb3ea08bb69686,2023-07-21
BRIDGE,609810,In Progress,Special Ed Classroom Assist,,,457c7d5283e2f2c48819410e4c3de52bef92ed721cacc96a71742a6e7333886a,2023-07-21
BRIDGE,609810,06/29/2023,Assistant Principal,,,c51f5d2c99b9d9d19fe8f1eae225a635b5767405554e845201a69da076f6837f,2023-07-21
BRIDGE,609810,01/18/2023,Bilingual Teacher,,,1d02773263fe08a05026f18472717cd09491422981a2f5ba1d253d0069fe9170,2023-07-21
BRIDGE,609810,In Progress,School Assistant,,,23d079f2509c741043550d075daeffeb6badfe3b6bc7c6c802f7eddc23d71b3a,2023-07-21
BRIDGE,609810,07/15/2022,School Security Officer,,,7f04c5dd5fa327ed71a69452353194721b11158beef1492aae8a53a4fe0ee890,2023-07-21
BRIDGE,609810,06/12/2023,School Security Officer,,,0e1144611c8a97d39d23cce9f91418fab6e2eae1680a2e6cd9b64a67d1b3e309,2023-07-21
BRIGHT,609811,05/24/2023,Special Ed Classroom Assist,,,95ff6fcd275dfcaf6b170e982636d6aeffbcb8cabc59b9414783bfcae3552571,2023-07-21
BRIGHT,609811,06/23/2022,School Security Officer,,,12dc6db8bc3c25be2731f3637c68cb79ec2157e60bdf214a66b03345b06d6460,2023-07-21
BRIGHTON PARK,610317,06/22/2023,School Security Officer,,,d5ea71d5684ccf899ea6a746bec1cb210fa73f24b4f5e893fc07b994d2c6ab85,2023-07-21
BRONZEVILLE CLASSICAL,610590,In Progress,School Counselor,,,af3b944da9b9f49662969c6a78ea9238bfcfafe132f987fb7a488eb915525b13,2023-07-21
BRONZEVILLE CLASSICAL,610590,06/26/2023,School Security Officer,,,ad0d0e7e992a4a2d36defe6e434759502477273aa70d1891e986ef2df618e53b,2023-07-21
BRONZEVILLE CLASSICAL,610590,06/20/2023,School Security Officer,,,e3ba884c06c1ff99c01bbb90192e4336d1780e5a59f8f72cc9c55e9662aa8d3d,2023-07-21
BRONZEVILLE HS,610381,06/15/2023,School Security Officer,,,5e495475c9b5518f62ae588c6da7c852c79ce538753409f221f3aa915ef01658,2023-07-21
BRONZEVILLE HS,610381,In Progress,School Counselor,,,addcd4e85e92487ffba259f71bc8dbf76c062d5a98e8d8146418bdcf6e69a5a4,2023-07-21
BROOKS HS,609726,06/28/2023,Senior Security Officer,,,5e5e8ac722f4f702b8bd5c99e6e2dae66b3ee32e1c22c87119fcb8c2708a0c90,2023-07-21
BROOKS HS,609726,06/14/2023,School Security Officer,,,6aeaec5dc5b2dbc84257052e29af8c3f861a0461b427f24904e25e278d3f94a3,2023-07-21
BROOKS HS,609726,01/31/2023,School Security Officer,,,c96e4f4068a11e31afa07eb45dbfc1dad5b1ec896997ed9c38f8b99544eb562b,2023-07-21
BROOKS HS,609726,06/27/2022,School Security Officer,,,8c486d0e137295ebd82fad185bed3d93b568fac0714a1fb9fc58de6af8fdb2f6,2023-07-21
BROOKS HS,609726,06/15/2023,Senior Security Officer,,,f47e86ea4b7c89c89f6506b3a7904824eee92a0daa299a59055bab9b7504b8d6,2023-07-21
BROOKS HS,609726,06/15/2023,School Security Officer,,,092d16d16718acd779c038ce8b984450636c10b9afcd40d92155487cc794870f,2023-07-21
BROOKS HS,609726,06/26/2023,School Security Officer,,,b7281a1ebf31eb69dd0115b021e9c4de905afa3d5035577818edfb45cab28d95,2023-07-21
BROOKS HS,609726,06/14/2023,School Security Officer,,,276160f29bb2aa1a851abcc904d7304bfeb722f3ea5fe758d2add0bc6d69a58a,2023-07-21
BROOKS HS,609726,06/14/2023,School Security Officer,,,bb46d1dc0639145b2c95682a9ecda33e877a1d243b8e27da4c06fa97f94c39a8,2023-07-21
BROOKS HS,609726,06/15/2022,School Security Officer,,,5b62d422d5aa744d75a6cf8197ebf53c3d255d7ea69608ac6a1ad8dae37daed8,2023-07-21
BROWN R,610091,11/16/2022,School Security Officer,,,e2dbe110df7eda44bfce7701bef5294baf5c548b358ab67165eaa85cf55adf85,2023-07-21
BROWN R,610091,In Progress,Special Ed Classroom Assist,,,d63d418fadd1f0bbb9f440f4c87dc6a67b7653dd9a26c5016c5130481d8d8549,2023-07-21
BROWN W,609812,06/15/2022,School Security Officer,,,c2641e23a20e5019191be3649fc13cae5496ef5ca39a8a3dec1c4baa69471267,2023-07-21
BROWN W,609812,In Progress,School Security Officer,,,aafc69f359997f2017b459ecca6abc1fee8d6cff74ec3849e7f972d8bfeafd82,2023-07-21
BROWN W,609812,07/06/2023,Principal,,,f4d3ac641d78805fb87e6a7da9d4333700bfa9c6a972a1e68f3b386254003e73,2023-07-21
BROWN W,609812,In Progress,Assistant Principal,,,89a130ba2a375d850c27ecd2a5f2e2431fc375cfe0fdc5f837a8beb425367c9c,2023-07-21
BROWNELL,609813,06/29/2022,School Security Officer,,,28db55575361847552cbf978cff930706b3429189bba2432878c0c0e8a01f4fa,2023-07-21
BRUNSON,609830,05/01/2023,Technology Coordinator,,,47b22b2de1b61609eef64f4f7be9addb380c717eca16c45493e297998f77014e,2023-07-21
BRUNSON,609830,06/12/2023,School Security Officer,,,9d336080e1bc5a9d8045ea7ea7ca37dd876738fcd26ad01e8e42a73eeb37deec,2023-07-21
BRUNSON,609830,03/06/2023,Lead Coach,,,f6504af1083a09f4b85d79e3edf1cacfc8140c108060017172741e97e173fd55,2023-07-21
BUDLONG,609817,In Progress,Special Education Teacher,,,01aff234ddc9da0e75e279e58afdf98ab2e45414e4d5378cd4e5bd58c766ead5,2023-07-21
BUDLONG,609817,02/15/2023,School Counselor,,,4d91bc4690548f7fefd1d4e64cc334f88c51bb85d0fd7bda387e17f2dd8b37f2,2023-07-21
BUDLONG,609817,06/14/2023,School Security Officer,,,7a29d7f90dc4b91af1a4a15e04fa965d3a4e5e16b45116627a956bb543dea46d,2023-07-21
BURBANK,609818,07/21/2022,School Security Officer,,,a44d0d0f927a437e510521a74d50c9b2ef885954d2cef8afaf2e5959783ecde9,2023-07-21
BURBANK,609818,03/13/2023,Principal,,,0186b8cf64eef3c8e3a3d73e72d8924e23102dd25c21b98921b4c120247db1b6,2023-07-21
BURBANK,609818,03/13/2023,Special Ed Classroom Assist,,,e42eba80534a1f43353f341980a8c5071b10d9fa01e7a993aededc8d0af1d91d,2023-07-21
BURBANK,609818,In Progress,Special Education Teacher,,,fd25990f5092b751409ed603e925b15310c3af8b6bca2c17d149da4d38f86ece,2023-07-21
BURKE,609819,03/15/2023,School Security Officer,,,45030180cbb2cc4563bd9475a7be102ab9399f7cb9f7c69d30ed7d1f578406e8,2023-07-21
BURKE,609819,05/26/2023,Special Education Teacher,,,0bc77438c7b72df06a06bfe5a30109dc826c4dd7aa91fbdbe0eb8a2f896cd4bd,2023-07-21
BURKE,609819,06/13/2023,School Security Officer,,,36009991fc90885a587a79e13d0e0f3fc762aade2ace212686334a122d4bcd1b,2023-07-21
BURLEY,609820,06/22/2023,School Security Officer,,,ef83928f9214db3c7737038c27a91c8619a01725f55f2e96873012f54b90f492,2023-07-21
BURLEY,609820,In Progress,Case Manager,,,6c66f169153ed80710edc26640a208cb2e0b0bfcd321441817bb107e363465ec,2023-07-21
BURNHAM,609821,04/24/2023,Student Special Svc Advocate,,,889968a89550d56b0944398d05aca77064f4e1deb0d75ba5851f808261c58f0f,2023-07-21
BURNHAM,609821,08/01/2022,School Security Officer,,,714cf2c52de0512a9cdb5387ce398128e402ef893c57cf3ce7542955cf2ee63f,2023-07-21
BURNHAM,609821,07/11/2022,School Security Officer,,,4b2cec47e275cfdd69f3d13715bd803610c164c900cf4e7a4d70db6a30cf1c5a,2023-07-21
BURNHAM,609821,06/29/2022,School Security Officer,,,985d730008af638e28fe0abad554683c47f0230fbbfea2d68bb6ec1d8e594987,2023-07-21
BURNSIDE,609827,08/10/2022,School Security Officer,,,e8066dfa53ffc5fea31d75e5a0c926bf302943f7d76f544b0851f99414632f4d,2023-07-21
BURNSIDE,609827,06/20/2023,School Security Officer,,,b5d4265302bef5da9424a0aa0c346f6e03001138e0bd03a22af18598aa717653,2023-07-21
BURR,609828,In Progress,Special Ed Classroom Assist,,,27c8ecf3e7b183a6210fa854535279bcb9f5c70ef505745f302622b3d56b252c,2023-07-21
BURR,609828,06/29/2022,School Security Officer,,,ee633a9fde8c6aef138c03e4081c0e2e3aa648924c1c7db0af59e001fb6cc2e9,2023-07-21
BURR,609828,In Progress,Assistant Principal,,,ff8458e59e98c8d071c9c75b487ff2a0004796dd0611ee889a4f05a70da65e17,2023-07-21
BURR,609828,In Progress,Special Ed Classroom Assist,,,44e16d1a0b9b6a4c4f88f47bbde8d7efdd1b5835b3ce1bc84a68ac8131099fd0,2023-07-21
BURROUGHS,609829,In Progress,Teacher Asst Bil Spanish,,,0962c79790ad5668421705e9df9d80e1598ccb8b0f8ac006f7596b14a00afc54,2023-07-21
BURROUGHS,609829,11/01/2022,School Security Officer,,,f42e809cdcc639395a335b6df65a2c480184f903c44a051c65c65da539f9c280,2023-07-21
BURROUGHS,609829,In Progress,School Clerk Assistant,,,fc6fdf61a4f1344dc5614e04e0510900653c359d8e84888ee2bceb72c1b394fb,2023-07-21
BYRNE,609832,09/23/2022,School Security Officer,,,04a12046635bd3ae1db1c2af6f0da9a945747cb988ebdefdac14b4beded5bfaf,2023-07-21
BYRNE,609832,05/18/2023,Special Ed Classroom Assist,,,8625d450e967aa8e9f771f6116722dd5db81583aa63a32fe3863bad8ecec2c6a,2023-07-21
BYRNE,609832,01/23/2023,School Security Officer,,,a35099f1208dbf2e196ac8b7351722d44e387b88e4df64e5003434c23709d5cd,2023-07-21
CALMECA,610353,04/24/2023,Student Special Svc Advocate,,,1b05e05d9c6d8c34e4f9d8314c045d1eeb1d91b6b49d360575700edcfa4e7a45,2023-07-21
CALMECA,610353,08/10/2022,School Security Officer,,,6cae549e587423df6d8e12dadfe49f7a4ec7cc78342a1ade2fd0f77b18bb298f,2023-07-21
CALMECA,610353,06/12/2023,School Security Officer,,,529970ecb610590dfefa0e0c5b0eb08f64459d0df0f69495eb308fc98dcda3d7,2023-07-21
CAMERON,609835,06/28/2023,Senior Security Officer,,,22e3db3b2660ea13b97fd7c2fb287dee40490d8d4b639fda8a4c645edc4898d7,2023-07-21
CAMERON,609835,04/24/2023,School Counselor,,,4583bd5edc490977ab66a0618eb9a65ceb79fff596c9ba14dd82aa43d6709298,2023-07-21
CAMERON,609835,06/12/2023,Senior Security Officer,,,d42c0ac9017b44805652242c1524172e5749e7a7d00273db058092af73d9339b,2023-07-21
CAMRAS,610539,05/01/2023,Special Ed Classroom Assist,,,a5b0d5cae50c3b34a4af8b9765990375e7b06fa5b740bd12cd07c5d707214817,2023-07-21
CAMRAS,610539,06/15/2023,School Security Officer,,,a1be2b0de88fb72926b1c1f5a1827f4cea0291fe587c835fcb5f558bb2d81da4,2023-07-21
CAMRAS,610539,01/18/2023,Special Education Teacher,,,f1d615ade198537bbb67ea19e51fa869fb7d64296c999a5e2fa382fb8960e4a3,2023-07-21
CAMRAS,610539,06/13/2023,School Security Officer,,,bd6344a447a92a356207a614d3155e48c811a329c219b01d6778b2bd25648661,2023-07-21
CAMRAS,610539,05/01/2023,Case Manager,,,de899955e46f63d5696d8fd265c187467cdd9cd3bb9a9758154bec4bcbb816b8,2023-07-21
CANTY,609836,06/21/2023,School Security Officer,,,b523a91d2207d11825fa8c6611ae2ded2da39b70c2fe1c6af5271372ad2f0db3,2023-07-21
CANTY,609836,06/17/2022,School Security Officer,,,e72445f779f648c93202b5ae056a2ecb8b56afb7e4638e7e48090ff8641352db,2023-07-21
CANTY,609836,06/13/2023,School Security Officer,,,fd8b8300234019fc9c0b3102970f8246520bafc8f0e37a1f9bd64f823894b294,2023-07-21
CANTY,609836,05/02/2023,Assistant Principal,,,5db5267813d6096f8a560f157e695582b688b5262371c78b86faf6a5a419fe30,2023-07-21
CARDENAS,610024,09/23/2022,School Security Officer,,,f218d0cdfd6404d4c8ed96153023ea8f48a18f16e10dd3f3650a63ed5abbf58d,2023-07-21
CARDENAS,610024,06/11/2023,Senior Security Officer,,,2bcc882ae228b32c8d51cadc2548ab5fcc53b3dea1f9f288a7488c23aaf41558,2023-07-21
CARDENAS,610024,06/12/2023,Senior Security Officer,,,2bcc882ae228b32c8d51cadc2548ab5fcc53b3dea1f9f288a7488c23aaf41558,2023-07-21
CARDENAS,610024,05/09/2023,School Counselor,,,99805e469efb791ed5a95a042f10facc3ebe72a1e593070cec70d0db3b3d4818,2023-07-21
CARDENAS,610024,06/14/2023,School Security Officer,,,da1d6ae2ef15bd739b4ac09a18433d1a51060cefdb4fb595f99379f18ab46779,2023-07-21
CARDENAS,610024,06/23/2022,School Security Officer,,,bc213b83257791d9dc5a19d2a15130c3687417a9ec5121c38335fc3b17a90b96,2023-07-21
CARDENAS,610024,07/13/2022,School Security Officer,,,28a98770bb6350faa1343cd6bafbe0233d9f3664214b7e417a4fc6e87d7dca8a,2023-07-21
CARDENAS,610024,05/31/2023,Case Manager,,,f2e3f17f0340a62af11aa608eebb25104f5feb0d8c2c3096c3d8695bd484644b,2023-07-21
CARNEGIE,609837,In Progress,Special Ed Classroom Assist,,,66b2cb19d977f7e09bb3612e09107a801ddde0c32a9d1d18dc7da183a2d6bbe0,2023-07-21
CARNEGIE,609837,05/26/2023,Special Ed Classroom Assist,,,addd8c43f6f6600b07d5964ac89280e9e00c90d2f7c124ccdbb614d4a49a87db,2023-07-21
CARNEGIE,609837,06/15/2022,School Security Officer,,,528146b872846fb1b1739f535cf81a3eeb7261c417755299e13a2df7254b29f0,2023-07-21
CARROLL,609839,06/23/2022,School Security Officer,,,c7a053bece15b3012e4beedbc1ae752c93eaaf93d0d0a0522227d1f54fcf0e2d,2023-07-21
CARROLL,609839,01/18/2023,Regular Teacher,,,788192208b79f1afacaf160f5f1e9e30095a7ccbed47469a5e03a9ca112fed2e,2023-07-21
CARROLL,609839,07/07/2023,Assistant Principal,,,582522dfa83bea032f23627367390de825c65f0f4cfe3107dec92b9c3a0d8cad,2023-07-21
CARROLL,609839,06/28/2023,School Security Officer,,,2d336efe817a441154e0ea4697c1654597f576bca7060a4cbc2a217c4288fa77,2023-07-21
CARROLL,609839,06/12/2023,School Security Officer,,,e337e680f0e7a553ca32ed50c23d9205ffd47d9a76890baa2b8acefef6c5a504,2023-07-21
CARROLL,609839,In Progress,School Social Worker,,,b22133cf32b47b7667e078fb282b41374180d7310a61c01df5d25e8d307891f3,2023-07-21
CARSON,609842,06/21/2023,School Security Officer,,,6b688ddda93be23406f36f212122ac534bbe9f6ee64ff51c185e4fa3fc1b6625,2023-07-21
CARSON,609842,01/27/2023,Assistant Principal,,,ce0a5f0405246c9f2dae301a3695e92fbd11e42bfd0ab982673963ec0f17cd84,2023-07-21
CARSON,609842,06/21/2023,School Security Officer,,,671fc39f1b96250680b4212712ba963e13bb23f06e4a02ecdc8bffb2b550e13f,2023-07-21
CARSON,609842,06/20/2023,School Security Officer,,,4425d2c06866b4b4ae77c41c1f221e5aac7f4d8248ac4bdcd0afdcb9187f128f,2023-07-21
CARSON,609842,07/11/2023,School Assistant,,,75937513235a26c199cde9bc250376f1bbdc9a5b7f9c74390744711aac730eea,2023-07-21
CARTER,609844,08/15/2022,School Security Officer,,,9763358fd52d68cbd87a6094c7ecb92a9884fd2f2626e4b6367de41246960beb,2023-07-21
CARTER,609844,06/26/2023,Senior Security Officer,,,333a41a188ded16d61945eb599bcfb524252201b0046f2bcab34a1faa07c9d35,2023-07-21
CARTER,609844,05/26/2023,Special Ed Classroom Assist,,,0210a6fbe8414910cdd53941978779c9e3c8b59126bf229f0cbc301d8445acae,2023-07-21
CARVER G,609845,07/11/2022,School Security Officer,,,f9a5752a1e8d9abd3b0da3b0b37aa9e6f6735ed6a7f3c81ae620f6ca3cf61ca0,2023-07-21
CARVER G,609845,04/25/2023,Special Ed Classroom Assist,,,121c3eb01209ac834aaa48ce04f9b2df3f345b3b100976578f9e3167265340d9,2023-07-21
CARVER G,609845,07/11/2022,School Security Officer,,,4fa20278123078a1a6e3e072f1a8af6601aa14c8ec9eff26d8c810be11cae78d,2023-07-21
CARVER G,609845,06/12/2023,Senior Security Officer,,,c5f7be4421ac86e91c9b8d03ab36b65de6db2aa937b1bbef293775db7a2475d9,2023-07-21
CARVER G,609845,In Progress,Student Special Svc Advocate,,,4605771eeb2f53212b5a424a5b81699993e41fca6b6eb3ea52fdfb481997a50c,2023-07-21
CARVER G,609845,07/11/2022,Senior Security Officer,,,38b6657f835d1711462eea17307ce2e5960d9ae2de93a64838feba3a1cd56f34,2023-07-21
CARVER MILITARY HS,609760,In Progress,Military Instructor,,,78626d072875e227f4a3b47ae3485d928f6858cf7528f16b37c232761cab3eee,2023-07-21
CARVER MILITARY HS,609760,06/17/2022,School Security Officer,,,0f5eca4014e01295851872848c6cd3fd9f429c1e7b025bd26ac01f9cc26a95b0,2023-07-21
CARVER MILITARY HS,609760,11/28/2022,School Security Officer,,,b0c640ba2d643457b58008ba8ca8acfae8e16c16ab4cb237ace68d0bf983a49e,2023-07-21
CARVER MILITARY HS,609760,08/19/2022,School Security Officer,,,11bf9cf91063244c0c82fe224a392e2f2a1d434685c95e9874e95b20dfaccbba,2023-07-21
CARVER MILITARY HS,609760,06/13/2023,School Security Officer,,,4a70fde96c0ea1a21797b6c46236bc3ad35541ba2a96a1effe437566220db9d4,2023-07-21
CARVER MILITARY HS,609760,06/13/2023,Senior Security Officer,,,3b52b29a0defd370e6f2dbc304fb174a578eb188ccfabee0c5e4ed913b9a2bea,2023-07-21
CASALS,610021,06/23/2022,Senior Security Officer,,,7a50da9b9ad7435217af4493993285dd35e61a6879d717face99ab884d40262a,2023-07-21
CASALS,610021,In Progress,School Counselor,,,62e3e6159d4c0b2c9fbfae8f3633865952cee64f3402c433f000353b0f7e7c18,2023-07-21
CASALS,610021,07/21/2022,School Security Officer,,,daa1064bb28d3963ba24c435d70e6469758a22788339d5a1a9bdc1169160dd52,2023-07-21
CASALS,610021,In Progress,School Counselor,,,82d5d60308fe4af7339cb0dd1bd3af01aa95ecfd22b08df56c865afb90cad7bb,2023-07-21
CASSELL,609849,05/18/2023,Special Ed Classroom Assist,,,6236fe8929f046f173b6614f55383dbf6a5cf120c138efdbd5439b40403b3221,2023-07-21
CASSELL,609849,11/29/2022,School Security Officer,,,c85d2c5d7064187bd5789a29eebceb350b797d9e3967a51e841e06288d7c3334,2023-07-21
CATALPA,610599,09/27/2022,Principal,,,49258b0a14bb798b618dfa70045660ad2d62f8d87305238770700d4f805e4134,2023-07-21
CATALPA,610599,09/28/2022,School Counselor,,,b3ea8f9415cb514b0c68d743694c13064de3d0daaaecbc7bf21013741518087b,2023-07-21
CATALPA,610599,09/07/2022,School Security Officer,,,db914d1d2c9ed1823478b977b44920ab9a5ed77da6d8be32b7e648b1cca001b7,2023-07-21
CATHER,610251,03/29/2023,Special Ed Classroom Assist,,,7cfd2a1a156dc2b33cb777c6578b9b1acfd3e8eec44470e3b38f1fdb3428f630,2023-07-21
CATHER,610251,04/17/2023,School Counselor,,,4b36281c96c39ba8eb909e5a01babdbbe7b7384089a854d4e49ae5d39a27f059,2023-07-21
CATHER,610251,08/19/2022,School Security Officer,,,6a3a54215ed44b90423bfbd8c67504ed10385a86dffe7807dceb5dc747561163,2023-07-21
CATHER,610251,In Progress,Special Ed Classroom Assist,,,c18fa174023d362dbd690528c113b2eceff8866a7fc933c7d0dfc66c7f12234a,2023-07-21
CATHER,610251,06/26/2023,Senior Security Officer,,,ca554a0e39d31f4bba81c908e09e4066c35a15b0f5d8ffd7a5bb3f66cc0a4054,2023-07-21
CATHER,610251,06/27/2023,School Security Officer,,,11205e8693b7d864370cdc15deab25c9563bd03f070dc46fa0091cc373dc9481,2023-07-21
CHALMERS,609851,11/03/2022,School Security Officer,,,84208ea4c420f88cd80a0db136ebbd576a0aa555308fc640e1b352168c76f06f,2023-07-21
CHALMERS,609851,06/27/2023,School Security Officer,,,a64e913c35bba6c7e572cc3771904418ca594522f01339746b3e95fc1ec4a765,2023-07-21
CHALMERS,609851,In Progress,Special Ed Classroom Assist,,,0077c7b392c16af8ecfdc282ab43ff32228a604f2835fb8d56bf17f31e22aa86,2023-07-21
CHAPPELL,609852,06/14/2023,School Security Officer,,,862c4d5187bda1a5c149c913707505e43bc0159e5888cbd8c75ce005dff38d2b,2023-07-21
CHAPPELL,609852,In Progress,Special Education Teacher,,,1ad08501084f16a3fedb7b65169a67fc1bc9d0ef8b1c6eb004b12538b2ff1cc2,2023-07-21
CHAPPELL,609852,06/08/2023,School Social Worker,,,875259af80fd6b782838183c0ca2ca9a71fded1fcf2affd71906ad96b9effb7d,2023-07-21
CHASE,609853,In Progress,School Counselor,,,f6bfe6f86542ad696950fbe66843f11f69ab418fef3ebec0ba0b68dd69a5bc55,2023-07-21
CHASE,609853,04/10/2023,Assistant Principal,,,a340539bfcd99fc577d86b3d89ad4ff51b91179c856f5bcaf84cfd14a034809f,2023-07-21
CHASE,609853,07/13/2022,School Security Officer,,,52ade7817d11c92540e94c4edd70383f0101a735e22074aff49edd1a930b7bf1,2023-07-21
CHAVEZ,610148,06/27/2023,School Security Officer,,,76e2c6ec2a129c48717a281e25c9ed624e626a48f6cb30f4c09ded3c3cd2af46,2023-07-21
CHAVEZ,610148,In Progress,Special Ed Classroom Assist,,,01e2812c2c064c57dc65c54cdf1e101b034284e9b90ea91ae9d984a906dc9085,2023-07-21
CHAVEZ,610148,06/15/2023,School Security Officer,,,57db20cdc2c8e9d7310df5ca32dee2f45774ce6805845eac25fe4cb0e4ed8901,2023-07-21
CHAVEZ,610148,03/27/2023,Assistant Principal,,,421ac0ed415a0344e8035e43ef0e16f35eace57512c903f847ed90e580b5e3eb,2023-07-21
CHAVEZ,610148,11/03/2022,School Security Officer,,,d74d193551f0cb5a019e0167444d04e94fac49d8995c0d968615b1ed934c9e5c,2023-07-21
CHAVEZ,610148,06/12/2023,School Security Officer,,,d8555b606fef2b357e57ca761e98ba8bd2a1f3f7052b5c98a53eeaa5d3648faa,2023-07-21
CHICAGO ACADEMY ES,610248,05/17/2023,Special Ed Classroom Assist,,,583b9ce69f483194902172564d658943e4f4e782d659ea3ca19d5ebaa00c548c,2023-07-21
CHICAGO ACADEMY ES,610248,06/15/2022,School Security Officer,,,eeb65600625fa823a437c8c224c9d5ccb7e42dece12bd3ab76689cb42da51e68,2023-07-21
CHICAGO ACADEMY HS,610340,06/17/2022,School Security Officer,,,dd9da860698ff9cd3c4bcf4f6743eeb7177c9490e311ef640d3c90a6a3f32570,2023-07-21
CHICAGO ACADEMY HS,610340,05/30/2023,Student Special Svc Advocate,,,b872c28bf2e1a9031d288daefa9431ac73d630af0c75b5124aaff9b4c7932e41,2023-07-21
CHICAGO ACADEMY HS,610340,06/15/2023,School Security Officer,,,8198b6f3fa4e58ff4d4ca8dced56d20b84f0ef880471792633bfb1d4cea18be2,2023-07-21
CHICAGO ACADEMY HS,610340,08/30/2022,School Security Officer,,,27e9deaef2007ddc61b39e347cbb07bdf14e3b78e5bf6c65bf702372208e433c,2023-07-21
CHICAGO ACADEMY HS,610340,05/30/2023,Case Manager,,,d901e2f0609aff002a36b62e6fca0cafaf969b380b6ace47851b5641ce136917,2023-07-21
CHICAGO AGRICULTURE HS,609753,09/23/2022,School Security Officer,,,7c08006fd345102bb9e4d7dd7343ccfc804fc9a4151b380fe79f7a3d2caf0a92,2023-07-21
CHICAGO AGRICULTURE HS,609753,06/15/2023,Part Time Security,,,94b39f94e7a28ec7494f377539fcb4af102eb537184d00678a15d3aa7c064eef,2023-07-21
CHICAGO AGRICULTURE HS,609753,03/29/2023,School Clerk Assistant,,,fab3861d100407f46182dbcf93a07172704955302ffdeb6ea7b78d8ff5ac2daa,2023-07-21
CHICAGO AGRICULTURE HS,609753,01/23/2023,Part Time Security,,,6841d5b0d6583dd76b454261429f59d4966f147c234cb49e18591f8515b18cf5,2023-07-21
CHICAGO AGRICULTURE HS,609753,06/15/2023,School Security Officer,,,944bc06cde840c69767239f4d00cb5ec8ee512c1f6408b8af684004b5ddb4fa2,2023-07-21
